718;27;99
719;27;199
720;27;4
721;27;154
722;27;193
723;28;34
724;27;145
725;27;62
726;27;89
727;27;151
728;27;11
729;107;45
730;148;198
731;27;195
732;31;109
733;50;76
734;43;151
735;157;194
736;28;160
737;27;101
738;43;194
739;27;53
740;27;190
741;145;35
742;137;20
743;107;73
744;29;52
745;27;117
746;28;82
747;28;188
748;157;183
749;27;18
750;111;15
751;111;196
752;27;11
753;27;122
754;27;117
755;27;131
756;31;41
757;27;137
758;27;127
759;27;59
760;27;70
761;28;30
762;27;162
763;27;196
764;54;183
765;27;185
766;27;155
767;27;95
768;111;73
769;27;157
770;27;101
771;27;120
772;147;146
773;27;56
774;151;57
775;27;110
776;157;118
777;27;60
778;27;151
779;27;198
780;27;22
781;27;124
782;43;126
783;27;129
784;27;2
785;27;155
786;27;37
787;48;134
788;48;82
789;48;1
790;28;109
791;28;85
792;27;101
793;27;34
794;27;78
795;27;151
796;27;152
797;27;86
798;107;109
799;111;74
800;27;41
801;27;164
802;27;97
803;27;156
804;27;176
805;54;21
806;54;184
807;95;60
808;95;148
809;28;108
810;107;110
811;107;8
812;148;126
813;148;42
814;27;10
815;27;65
816;27;111
817;27;145
818;43;62
819;148;75
820;27;157
821;27;65
822;50;76
823;27;11
824;27;27
825;27;69
826;27;56
827;27;8
828;27;3
829;83;71
830;28;6
831;27;96
832;27;47
833;27;74
834;27;79
835;27;170
836;107;3
837;107;185
838;27;7
839;27;66
840;48;31
841;27;189
842;27;65
843;27;142
844;90;11
845;27;49
846;142;109
847;142;182
848;106;74
849;27;194
850;27;193
851;27;198
852;54;5
853;67;158
854;28;108
855;28;20
856;107;116
857;27;157
858;27;10
859;28;141
860;28;145
861;28;29
862;48;73
863;27;33
864;43;172
865;27;15
866;27;17
867;27;82
868;27;16
869;27;197
870;27;118
871;27;142
872;27;12
873;41;172
874;106;31
875;83;191
876;83;6
877;83;55
878;43;4
879;28;109
880;28;137
881;27;198
882;114;123
883;28;120
884;28;96
885;28;50
886;27;4
887;27;163
888;27;16
889;27;86
890;111;169
891;157;112
892;28;34
893;148;196
894;27;53
895;27;13
896;27;42
897;27;105
898;27;147
899;111;58
900;111;15
901;27;128
902;27;135
903;27;116
904;27;12
905;148;150
906;148;81
907;49;198
908;27;192
909;27;4
910;27;42
911;27;135
912;27;141
913;107;54
914;27;186
915;27;35
916;103;8
917;27;28
918;27;141
919;27;195
920;27;103
921;27;154
922;27;55
923;27;165
924;27;34
925;27;85
926;27;88
927;27;183
928;27;126
929;157;139
930;27;147
931;27;180
932;148;101
933;27;62
934;43;142
935;27;113
936;27;97
937;150;34
938;27;187
939;28;142
940;27;102
941;50;16
942;27;34
943;27;108
944;27;91
945;27;198
946;27;187
947;43;35
948;28;40
949;148;100
950;148;74
951;58;116
952;27;7
953;27;181
954;27;139
955;27;150
956;27;196
957;27;85
958;27;102
959;99;141
960;99;136
961;27;189
962;27;143
963;27;79
964;27;91
965;115;31
966;115;3
967;49;158
968;49;159
969;49;97
970;27;6
971;27;143
972;150;65
973;27;48
974;28;103
975;27;106
976;27;98
977;27;62
978;27;194
979;27;171
980;54;169
981;54;57
982;28;199
983;43;180
984;43;183
985;27;162
986;27;67
987;153;42
988;157;142
989;27;171
990;27;16
991;27;46
992;27;102
993;111;66
994;148;10
995;27;92
996;59;197
997;27;71
998;27;172
999;43;18
1000;28;99
1001;28;100
1002;107;120
1003;148;130
1004;145;153
1005;148;156
1006;28;78
1007;28;12
1008;27;141
1009;27;24
1010;27;26
1011;27;109
1012;28;14
1013;147;41
1014;27;128
1015;27;166
1016;148;15
1017;27;181
1018;157;98
1019;157;84
1020;27;152
1021;107;25
1022;27;33
1023;27;144
1024;28;108
1025;157;132
1026;43;145
1027;107;129
1028;148;139
1029;148;190
1030;27;22
1031;27;199
1032;27;19
1033;27;186
1034;28;65
1035;28;75
1036;28;144
1037;29;78
1038;27;147
1039;107;115
1040;107;130
1041;107;156
1042;107;131
1043;58;21
1044;27;9
1045;47;94
1046;27;85
1047;27;39
1048;157;74
1049;54;81
1050;54;60
1051;27;87
1052;28;59
1053;50;52
1054;27;7
1055;111;9
1056;27;114
1057;107;153
1058;27;84
1059;27;77
1060;27;145
1061;106;102
1062;148;133
1063;157;146
1064;157;73
1065;27;171
1066;148;66
1067;148;8
1068;148;84
1069;27;18
1070;27;66
1071;27;18
1072;59;166
1073;148;158
1074;49;21
1075;27;145
1076;27;40
1077;27;161
1078;27;6
1079;27;144
1080;65;149
1081;27;25
1082;27;179
1083;148;95
1084;27;160
1085;27;181
1086;27;127
1087;27;136
1088;27;36
1089;27;110
1090;142;115
1091;137;70
1092;148;168
1093;109;40
1094;134;63
1095;134;170
1096;134;36
1097;134;5
1098;27;159
1099;27;160
1100;27;179
1101;50;188
1102;28;105
1103;27;138
1104;27;74
1105;27;191
1106;27;153
1107;27;167
1108;111;103
1109;95;185
1110;107;189
1111;153;64
1112;153;169
1113;153;22
1114;107;56
1115;27;41
1116;27;124
1117;47;112
1118;27;199
1119;148;157
1120;151;114
1121;27;83
1122;27;87
1123;27;128
1124;27;188
1125;107;124
1126;137;187
1127;27;60
1128;27;113
1129;103;84
1130;107;155
1131;153;35
1132;27;133
1133;27;20
1134;107;138
1135;153;162
1136;27;179
1137;27;110
1138;27;5
1139;43;132
1140;157;155
1141;27;63
1142;157;130
1143;27;190
1144;157;118
1145;148;131
1146;109;52
1147;27;27
1148;27;162
1149;99;101
1150;99;87
1151;27;23
1152;27;186
1153;27;112
1154;27;5
1155;27;161
1156;27;7
1157;43;7
1158;28;151
1159;27;36
1160;153;159
1161;99;160
1162;99;42
1163;27;17
1164;27;58
1165;27;6
1166;27;170
1167;150;91
1168;137;49
1169;43;198
1170;148;72
1171;148;106
1172;148;64
1173;54;153
1174;54;80
1175;111;50
1176;58;195
1177;27;144
1178;111;178
1179;27;47
1180;27;83
1181;27;5
1182;27;13
1183;148;186
1184;148;192
1185;27;106
1186;43;90
1187;157;179
1188;111;9
1189;27;64
1190;27;26
1191;27;101
1192;27;66
1193;107;153
1194;27;149
1195;27;111
1196;48;76
1197;115;96
1198;104;180
1199;27;29
1200;27;157
1201;28;80
1202;67;119
1203;27;51
1204;27;37
1205;31;20
1206;28;56
1207;28;132
1208;27;139
1209;48;61
1210;27;96
1211;27;194
1212;43;34
1213;43;167
1214;27;164
1215;27;169
1216;27;38
1217;27;107
1218;28;67
1219;27;155
1220;43;38
1221;27;182
1222;148;89
1223;28;159
1224;27;13
1225;115;89
1226;115;94
1227;115;80
1228;28;51
1229;27;19
1230;27;128
1231;43;21
1232;27;43
1233;27;61
1234;27;44
1235;28;73
1236;28;162
1237;157;80
1238;109;7
1239;27;183
1240;27;81
1241;27;149
1242;27;141
1243;27;82
1244;157;20
1245;27;18
1246;27;23
1247;27;191
1248;28;113
1249;28;127
1250;157;81
1251;107;31
1252;107;102
1253;27;45
1254;27;155
1255;148;73
1256;27;35
1257;27;9
1258;27;2
1259;27;159
1260;157;108
1261;27;179
1262;27;25
1263;27;82
1264;27;84
1265;27;135
1266;27;55
1267;148;33
1268;27;71
1269;27;131
1270;27;118
1271;28;179
1272;28;109
1273;99;189
1274;99;70
1275;27;91
1276;28;2
1277;27;177
1278;142;78
1279;27;119
1280;27;155
1281;110;129
1282;157;157
1283;99;66
1284;103;138
1285;27;189
1286;28;71
1287;107;123
1288;27;136
1289;27;26
1290;27;86
1291;28;145
1292;28;73
1293;27;155
1294;27;130
1295;107;183
1296;49;162
1297;27;22
1298;111;73
1299;27;175
1300;49;145
1301;48;29
1302;27;77
1303;27;73
1304;27;81
1305;43;83
1306;43;77
1307;43;101
1308;43;112
1309;145;199
1310;145;78
1311;27;127
1312;43;184
1313;27;80
1314;59;25
1315;28;43
1316;27;156
1317;28;24
1318;28;164
1319;28;120
1320;27;83
1321;27;140
1322;28;57
1323;28;58
1324;157;81
1325;27;95
1326;27;116
1327;50;13
1328;50;188
1329;27;190
1330;99;162
1331;27;136
1332;107;167
1333;27;43
1334;27;174
1335;27;81
1336;27;134
1337;27;108
1338;27;94
1339;27;124
1340;28;193
1341;27;185
1342;27;180
1343;27;89
1344;148;18
1345;157;103
1346;27;45
1347;27;44
1348;148;84
1349;107;147
1350;27;193
1351;27;188
1352;27;4
1353;151;68
1354;27;138
1355;27;20
1356;27;41
1357;27;54
1358;27;198
1359;49;181
1360;49;161
1361;27;143
1362;27;125
1363;27;33
1364;27;25
1365;27;31
1366;27;11
1367;28;169
1368;28;91
1369;28;131
1370;59;106
1371;59;85
1372;27;145
1373;27;126
1374;99;184
1375;99;74
1376;27;177
1377;27;18
1378;27;41
1379;27;189
1380;27;56
1381;27;9
1382;27;168
1383;27;159
1384;27;178
1385;27;195
1386;27;79
1387;27;15
1388;27;193
1389;107;134
1390;27;131
1391;145;189
1392;145;189
1393;27;190
1394;28;163
1395;148;22
1396;27;161
1397;107;11
1398;27;163
1399;27;113
1400;49;197
1401;107;113
1402;27;172
1403;27;20
1404;28;106
1405;28;11
1406;157;131
1407;27;10
1408;111;191
1409;27;60
1410;49;39
1411;27;12
1412;27;160
1413;148;46
1414;148;52
1415;27;76
1416;27;59
1417;27;80
1418;27;8
1419;28;115
1420;28;46
1421;27;12
1422;27;146
1423;27;93
1424;27;154
1425;107;6
1426;27;99
1427;27;141
1428;27;7
1429;27;165
1430;27;37
1431;137;3
1432;27;23
1433;27;2
1434;28;27
1435;27;17
1436;27;107
1437;27;77
1438;27;70
1439;27;190
1440;27;180
1441;27;110
1442;27;61
1443;83;133
1444;148;92
1445;99;117
1446;28;145
1447;27;56
1448;27;133
1449;27;20
1450;148;161
1451;99;54
1452;27;193
1453;65;41
1454;43;84
1455;27;150
1456;27;31
1457;27;137
1458;27;129
1459;27;81
1460;27;26
1461;28;199
1462;28;175
1463;27;83
1464;157;63
1465;27;172
1466;27;122
1467;27;154
1468;27;91
1469;148;129
1470;27;37
1471;27;43
1472;157;74
1473;27;140
1474;27;46
1475;157;151
1476;148;24
1477;27;75
1478;27;177
1479;107;121
1480;27;2
1481;27;132
1482;27;161
1483;27;1
1484;27;142
1485;27;21
1486;107;11
1487;28;160
1488;43;130
1489;27;83
1490;27;33
1491;27;68
1492;107;2
1493;107;100
1494;107;75
1495;137;71
1496;27;143
1497;27;14
1498;27;151
1499;27;195
1500;27;23
1501;27;85
1502;27;139
1503;28;187
1504;27;161
1505;43;183
1506;43;134
1507;27;20
1508;43;175
1509;43;103
1510;27;178
1511;27;26
1512;27;44
1513;148;137
1514;148;54
1515;27;63
1516;27;190
1517;107;157
1518;49;90
1519;110;92
1520;28;165
1521;27;20
1522;148;189
1523;27;170
1524;27;125
1525;27;49
1526;28;36
1527;27;80
1528;145;72
1529;145;149
1530;99;178
1531;49;140
1532;49;15
1533;28;1
1534;27;68
1535;27;62
1536;27;127
1537;27;78
1538;28;56
1539;27;70
1540;28;15
1541;28;22
1542;28;79
1543;103;53
1544;27;20
1545;27;194
1546;27;170
1547;27;59
1548;99;25
1549;27;146
1550;27;151
1551;28;125
1552;27;183
1553;27;38
1554;148;83
1555;148;109
1556;27;119
1557;27;169
1558;148;25
1559;27;107
1560;27;105
1561;27;173
1562;27;10
1563;157;118
1564;157;144
1565;27;124
1566;27;55
1567;103;76
1568;103;39
1569;103;198
1570;99;99
1571;99;81
1572;157;139
1573;27;92
1574;27;134
1575;27;168
1576;27;175
1577;27;99
1578;27;24
1579;27;104
1580;143;79
1581;157;117
1582;157;69
1583;58;112
1584;27;60
1585;148;64
1586;107;197
1587;107;74
1588;28;7
1589;27;68
1590;27;154
1591;28;125
1592;27;23
1593;28;198
1594;27;160
1595;27;21
1596;27;14
1597;107;3
1598;107;65
1599;27;59
1600;111;196
1601;27;10
1602;27;115
1603;28;26
1604;28;187
1605;49;195
1606;49;189
1607;27;107
1608;27;108
1609;27;71
1610;27;112
1611;107;5
1612;43;103
1613;145;175
1614;43;52
1615;27;60
1616;27;9
1617;27;145
1618;27;38
1619;27;144
1620;27;156
1621;27;187
1622;27;164
1623;28;80
1624;28;7
1625;27;191
1626;157;160
1627;148;159
1628;28;172
1629;28;190
1630;27;162
1631;58;104
1632;27;114
1633;27;133
1634;28;160
1635;28;39
1636;27;16
1637;48;197
1638;107;194
1639;107;107
1640;107;160
1641;107;55
1642;28;40
1643;28;84
1644;157;65
1645;28;132
1646;27;41
1647;43;65
1648;43;49
1649;28;55
1650;27;140
1651;28;73
1652;27;8
1653;31;35
1654;31;19
1655;31;111
1656;27;32
1657;27;173
1658;27;126
1659;48;108
1660;48;20
1661;48;83
1662;110;199
1663;27;175
1664;27;125
1665;27;117
1666;28;98
1667;28;94
1668;83;81
1669;27;136
1670;28;145
1671;27;54
1672;27;177
1673;27;13
1674;27;62
1675;107;83
1676;107;123
1677;27;139
1678;27;65
1679;59;140
1680;59;139
1681;28;156
1682;27;8
1683;27;171
1684;27;106
1685;27;183
1686;27;50
1687;27;152
1688;27;43
1689;107;170
1690;43;163
1691;43;12
1692;27;163
1693;27;20
1694;148;77
1695;27;9
1696;27;9
1697;27;18
1698;27;10
1699;110;176
1700;99;47
1701;27;118
1702;27;36
1703;27;109
1704;51;163
1705;27;85
1706;27;80
1707;110;78
1708;151;138
1709;27;50
1710;157;51
1711;157;92
1712;157;169
1713;27;165
1714;27;89
1715;27;140
1716;49;198
1717;27;8
1718;54;125
1719;54;122
1720;27;84
1721;27;48
1722;27;83
1723;27;113
1724;27;45
1725;27;151
1726;27;68
1727;27;147
1728;27;142
1729;43;164
1730;148;117
1731;27;21
1732;27;87
1733;107;62
1734;27;90
1735;27;30
1736;27;22
1737;27;34
1738;142;7
1739;153;123
1740;153;125
1741;28;105
1742;27;20
1743;27;24
1744;27;174
1745;27;107
1746;27;77
1747;27;19
1748;27;35
1749;142;175
1750;27;64
1751;27;177
1752;27;136
1753;156;39
1754;156;183
1755;27;89
1756;148;119
1757;27;134
1758;27;15
1759;27;12
1760;27;51
1761;54;124
1762;43;75
1763;43;84
1764;148;24
1765;148;93
1766;65;8
1767;27;117
1768;27;58
1769;27;102
1770;27;114
1771;27;49
1772;27;104
1773;28;100
1774;27;140
1775;28;113
1776;28;32
1777;49;182
1778;27;152
1779;111;110
1780;27;130
1781;27;112
1782;27;7
1783;27;1
1784;27;197
1785;145;43
1786;150;121
1787;150;195
1788;27;36
1789;27;182
1790;28;76
1791;27;35
1792;107;5
1793;27;162
1794;27;166
1795;27;58
1796;151;25
1797;151;7
1798;151;158
1799;151;153
1800;27;62
1801;27;195
1802;27;178
1803;27;114
1804;43;191
1805;27;197
1806;28;35
1807;27;178
1808;148;105
1809;148;156
1810;43;185
1811;27;65
1812;27;45
1813;99;116
1814;157;86
1815;107;27
1816;27;132
1817;27;62
1818;107;56
1819;107;151
1820;107;126
1821;148;36
1822;148;117
1823;27;13
1824;28;5
1825;28;117
1826;27;127
1827;27;32
1828;27;31
1829;27;24
1830;43;72
1831;43;153
1832;27;172
1833;27;86
1834;107;174
1835;27;96
1836;27;9
1837;148;63
1838;148;102
1839;157;131
1840;43;155
1841;27;15
1842;27;161
1843;27;58
1844;43;58
1845;27;36
1846;27;56
1847;27;152
1848;148;157
1849;148;133
1850;137;5
1851;27;145
1852;27;76
1853;54;98
1854;27;61
1855;43;178
1856;43;101
1857;27;157
1858;110;30
1859;27;175
1860;109;194
1861;27;103
1862;27;104
1863;27;1
1864;27;151
1865;27;178
1866;27;137
1867;157;14
1868;27;11
1869;157;173
1870;49;181
1871;148;107
1872;107;115
1873;107;157
1874;28;101
1875;111;98
1876;27;181
1877;27;149
1878;43;152
1879;148;63
1880;111;187
1881;27;179
1882;107;166
1883;107;13
1884;107;13
1885;107;33
1886;107;9
1887;27;12
1888;27;84
1889;27;57
1890;27;165
1891;27;112
1892;27;119
1893;54;12
1894;54;7
1895;54;37
1896;27;166
1897;27;163
1898;27;168
1899;28;95
1900;27;69
1901;27;128
1902;27;156
1903;28;3
1904;106;60
1905;27;156
1906;27;44
1907;27;144
1908;27;38
1909;107;94
1910;107;39
1911;157;141
1912;27;49
1913;27;29
1914;27;191
1915;28;67
1916;27;90
1917;107;65
1918;109;112
1919;107;28
1920;27;31
1921;27;128
1922;111;178
1923;107;15
1924;28;145
1925;148;119
1926;148;21
1927;27;193
1928;43;107
1929;27;6
1930;27;190
1931;27;162
1932;107;29
1933;67;127
1934;157;186
1935;157;64
1936;111;32
1937;27;198
1938;43;146
1939;43;179
1940;43;177
1941;27;146
1942;148;14
1943;28;42
1944;145;133
1945;137;198
1946;137;84
1947;137;185
1948;137;77
1949;27;113
1950;27;177
1951;27;168
1952;27;172
1953;142;185
1954;27;50
1955;43;26
1956;43;34
1957;27;190
1958;27;81
1959;27;187
1960;27;2
1961;27;27
1962;27;27
1963;27;80
1964;27;177
1965;144;197
1966;144;189
1967;107;144
1968;27;148
1969;27;129
1970;27;116
1971;27;134
1972;27;147
1973;27;77
1974;139;187
1975;28;36
1976;27;7
1977;157;187
1978;27;171
1979;152;93
1980;54;147
1981;27;89
1982;148;183
1983;27;90
1984;27;143
1985;27;5
1986;27;88
1987;27;118
1988;157;4
1989;83;193
1990;83;80
1991;27;196
1992;99;173
1993;27;78
1994;27;85
1995;27;57
1996;27;109
1997;27;192
1998;99;164
1999;27;58
2000;51;188
2001;27;24
2002;27;7
2003;27;50
2004;27;73
2005;28;102
2006;28;107
2007;28;20
2008;29;197
2009;29;120
2010;27;179
2011;27;50
2012;27;178
2013;43;113
2014;27;129
2015;49;123
2016;27;190
2017;27;162
2018;28;120
2019;27;65
2020;27;98
2021;27;178
2022;27;1
2023;27;85
2024;43;98
2025;43;180
2026;27;141
2027;157;121
2028;27;146
2029;27;4
2030;27;25
2031;148;148
2032;27;66
2033;27;154
2034;27;89
2035;27;52
2036;28;51
2037;28;115
2038;96;91
2039;27;41
2040;27;7
2041;148;185
2042;148;174
2043;148;60
2044;27;196
2045;137;49
2046;27;109
2047;27;148
2048;27;137
2049;27;58
2050;27;96
2051;27;89
2052;157;196
2053;157;95
2054;157;88
2055;28;144
2056;27;136
2057;27;64
2058;116;131
2059;141;69
2060;141;26
2061;27;89
2062;27;163
2063;27;35
2064;27;112
2065;43;111
2066;27;80
2067;27;104
2068;114;52
2069;43;5
2070;54;41
2071;43;42
2072;65;30
2073;148;72
2074;28;53
2075;27;136
2076;27;175
2077;27;157
2078;27;38
2079;153;10
2080;27;2
2081;27;100
2082;28;197
2083;27;142
2084;27;141
2085;153;156
2086;157;72
2087;27;14
2088;27;105
2089;27;122
2090;157;71
2091;27;5
2092;27;47
2093;58;191
2094;99;197
2095;27;168
2096;27;4
2097;27;57
2098;27;13
2099;27;66
2100;107;132
2101;27;136
2102;27;153
2103;27;14
2104;27;150
2105;27;168
2106;27;37
2107;27;17
2108;27;98
2109;27;20
2110;27;168
2111;27;189
2112;27;37
2113;27;35
2114;28;109
2115;28;37
2116;157;64
2117;111;170
2118;148;177
2119;27;16
2120;27;172
2121;27;146
2122;27;55
2123;27;136
2124;27;104
2125;27;159
2126;27;100
2127;27;32
2128;48;119
2129;27;122
2130;27;57
2131;27;77
2132;28;22
2133;27;140
2134;148;76
2135;27;107
2136;157;191
2137;27;123
2138;27;160
2139;28;104
2140;43;54
2141;43;160
2142;148;144
